Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,IncomeGrowthPotential,ExperienceUtilization,CareerCluster,PromotionGapRiskScore,PromotionGapRiskLevel
46,1,Travel_Rarely,669,Sales,9,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,16,3,4,0,9,3,3,9,8,4,7,0.44444439506173394,0.8888887901234679,0.33333329629630043,0.7777776913580343,0.33333329629630043,961.9,0.19565216965973545,1,5,Medium
40,0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,No,22,4,4,1,22,3,2,22,3,11,11,0.49999997727272827,0.13636363016528952,0.13636363016528952,0.49999997727272827,0.18181817355371938,587.0869565217391,0.5499999862500004,1,4,Medium
51,0,Travel_Rarely,632,Sales,21,4,Marketing,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Yes,22,4,4,0,11,2,1,10,7,1,0,0.09999999000000101,0.699999930000007,0.19999998000000202,0.0,0.19999998000000202,494.6363636363636,0.21568627028066137,0,5,Medium
30,0,Travel_Rarely,1334,Sales,4,2,Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Yes,12,3,2,3,11,4,2,11,8,2,7,0.1818181652892577,0.7272726611570308,0.3636363305785154,0.636363578512402,0.1818181652892577,434.0833333333333,0.36666665444444485,1,4,Medium
46,0,Travel_Frequently,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,0.8999999100000091,0.8999999100000091,0.499999950000005,0.499999950000005,0.299999970000003,970.2727272727273,0.4565217292060494,1,6,Medium
32,0,Travel_Rarely,1093,Sales,6,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,16,3,1,0,12,0,3,11,8,5,7,0.4545454132231443,0.7272726611570308,0.0,0.636363578512402,0.1818181652892577,417.5,0.3749999882812504,1,8,High
54,0,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,0.0,0.7499998125000469,1.249999687500078,0.7499998125000469,0.7499998125000469,2709.8,0.29629629080932796,0,3,Low
24,0,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,0.0,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,1249.75,0.1666666597222225,0,2,Low
28,0,Non-Travel,120,Sales,4,3,Medical,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,0.0,0.799999840000032,0.599999880000024,0.799999840000032,0.399999920000016,703.5,0.17857142219387778,0,3,Low
58,0,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,0.027027026296566857,0.2702702629656686,0.027027026296566857,0.21621621037253486,0.10810810518626743,365.05263157894734,0.6551724024970276,1,4,Medium
44,0,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,0.33333322222225925,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.6666664444445185,510.5,0.38636362758264486,0,3,Low
37,1,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,0.0,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.33333322222225925,518.25,0.18918918407596802,0,2,Low
32,0,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,1478.0,0.031249999023437534,0,1,Low
20,1,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,0.9999990000010001,0.0,4.999995000005001,0.0,0.9999990000010001,1463.0,0.04999999750000012,0,4,Medium
34,0,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,0.12499999218750048,0.8124999492187531,0.18749998828125072,0.6249999609375024,0.12499999218750048,282.88235294117646,0.47058822145328766,1,5,Medium
37,0,Non-Travel,1040,Research & Development,2,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,1.9999980000020001,2581.5,0.4594594470416366,0,1,Low
59,0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0.6666664444445185,0.6666664444445185,0.9999996666667778,0.6666664444445185,1.6666661111112961,4711.0,0.5084745676529735,1,5,Medium
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0.0,0.3749999531250059,0.12499998437500197,0.8749998906250137,0.6249999218750099,2019.111111111111,0.5599999888000002,1,2,Low
25,1,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,0.0,0.6666665555555741,0.16666663888889352,0.49999991666668053,0.33333327777778704,820.5714285714286,0.23999999040000036,0,3,Low
25,0,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,0.99999950000025,0.99999950000025,0.99999950000025,0.499999750000125,0.499999750000125,963.0,0.07999999680000013,0,6,Medium
22,0,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,0.0,0.0,5000000.0,0.0,1000000.0,2871.0,0.045454543388429844,2,1,Low
51,0,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,0.9230768520710114,0.9230768520710114,0.07692307100591762,0.615384568047341,0.23076921301775286,534.5714285714286,0.45098038331411017,1,8,High
34,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,0.0,0.7777776913580343,0.33333329629630043,0.6666665925926009,0.22222219753086697,607.4,0.2647058745674743,0,3,Low
54,0,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0.799999840000032,0.599999880000024,0.599999880000024,0.799999840000032,0.799999840000032,2888.0,0.42592591803840896,1,5,Medium
24,0,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,0.199999960000008,0.599999880000024,0.399999920000016,0.399999920000016,0.199999960000008,462.3333333333333,0.24999998958333375,0,3,Low
34,0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,2252.5,0.35294116608996573,0,1,Low
37,0,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,0.199999960000008,0.599999880000024,0.599999880000024,0.599999880000024,0.599999880000024,1238.0,0.3243243155588023,0,2,Low
34,0,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,0.4545454132231443,0.9090908264462886,0.5454544958677732,0.7272726611570308,0.2727272479338866,969.25,0.41176469377162667,1,5,Medium
36,0,Travel_Frequently,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,0.22222219753086697,0.7777776913580343,0.6666665925926009,0.8888887901234679,0.33333329629630043,973.8,0.2777777700617286,1,4,Medium
36,0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,1417.5,0.19444443904321004,0,1,Low
43,0,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,0.15999999360000025,0.4799999808000007,0.11999999520000018,0.4799999808000007,0.15999999360000025,652.2692307692307,0.5813953353163875,1,3,Low
30,0,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,0.0,0.699999930000007,0.19999998000000202,0.8999999100000091,0.09999999000000101,237.54545454545453,0.33333332222222256,0,5,Medium
33,0,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,0.0,0.9999998571428775,0.285714244897965,0.9999998571428775,0.285714244897965,768.25,0.2424242350780535,0,3,Low
56,1,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,0.799999840000032,0.799999840000032,0.399999920000016,0.599999880000024,0.199999960000008,827.1666666666666,0.12499999776785718,0,7,High
51,0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,0.7499999625000018,0.8999999550000022,0.2499999875000006,0.7499999625000018,0.2499999875000006,930.3333333333334,0.45098038331411017,1,6,Medium
31,1,Travel_Rarely,249,Sales,6,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,0.9999998571428775,0.9999998571428775,0.4285713673469475,0.9999998571428775,0.285714244897965,771.5,0.38709676170655605,1,6,Medium
26,0,Travel_Rarely,841,Research & Development,6,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,0.799999840000032,0.799999840000032,0.599999880000024,0.599999880000024,0.199999960000008,394.6666666666667,0.1923076849112429,0,7,High
58,1,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,0.3749999906250003,0.24999999375000018,0.07499999812500005,0.1499999962500001,0.07499999812500005,251.5121951219512,0.6896551605231869,1,6,Medium
19,1,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,0.0,0.0,2000000.0,0.0,1000000.0,1675.0,0.0,2,1,Low
22,0,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,0.99999950000025,0.499999750000125,0.99999950000025,0.499999750000125,0.499999750000125,841.0,0.13636363016528952,0,4,Medium
49,0,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,0.3333333111111126,0.7333332844444478,0.13333332444444504,0.7333332844444478,0.13333332444444504,410.4375,0.32653060558100805,1,6,Medium
43,0,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.33333322222225925,1184.75,0.4186046414277991,0,3,Low
50,0,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,0.99999950000025,0.99999950000025,1.499999250000375,0.499999750000125,1.499999250000375,3069.3333333333335,0.31999999360000014,0,6,Medium
31,1,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,1519.6666666666667,0.12903225390218534,0,6,Medium
41,0,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,0.0,0.7777776913580343,0.22222219753086697,0.7777776913580343,0.33333329629630043,818.9,0.2926829196906605,1,3,Low
26,0,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,0.6249999218750099,0.8749998906250137,0.3749999531250059,0.8749998906250137,0.12499998437500197,326.8888888888889,0.30769229585798863,1,7,High
36,0,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0.0,0.6666664444445185,0.0,0.33333322222225925,0.6666664444445185,1235.25,0.19444443904321004,0,4,Medium
51,1,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,0.0,0.49999987500003124,0.49999987500003124,0.7499998125000469,0.7499998125000469,2130.0,0.3529411695501732,0,1,Low
39,0,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,0.3333333111111126,0.7333332844444478,0.06666666222222252,0.5999999600000027,0.13333332444444504,368.875,0.4358974247205789,1,7,High
25,0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,0.99999950000025,0.99999950000025,1.499999250000375,0.99999950000025,0.99999950000025,2879.6666666666665,0.23999999040000036,0,6,Medium
30,0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,0.3636363305785154,0.8181817438016598,0.1818181652892577,0.636363578512402,0.1818181652892577,528.9166666666666,0.3999999866666671,1,6,Medium
32,1,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,0.0,0.799999840000032,0.399999920000016,0.799999840000032,0.199999960000008,700.0,0.3124999902343753,0,4,Medium
45,0,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,0.0,0.8333331944444675,0.33333327777778704,0.49999991666668053,0.16666663888889352,493.14285714285717,0.19999999555555567,0,4,Medium
38,0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,1079.25,0.49999998684210567,0,5,Medium
30,0,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,0.0,0.799999840000032,0.799999840000032,0.799999840000032,0.199999960000008,438.6666666666667,0.16666666111111128,0,4,Medium
32,0,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,0.0,0.8749998906250137,0.24999996875000394,0.8749998906250137,0.24999996875000394,518.6666666666666,0.2812499912109378,0,3,Low
30,0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,0.6666664444445185,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.33333322222225925,801.0,0.26666665777777804,0,5,Medium
30,0,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,0.199999960000008,0.599999880000024,0.599999880000024,0.399999920000016,0.199999960000008,453.3333333333333,0.19999999333333354,0,3,Low
41,0,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0.9999998571428775,0.857142734693895,0.285714244897965,0.9999998571428775,0.57142848979593,2147.625,0.5121951094586559,1,6,Medium
41,0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,0.199999960000008,0.0,0.399999920000016,0.799999840000032,0.199999960000008,373.0,0.1707317031528853,0,1,Low
19,0,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,0.9999990000010001,741.5,0.05263157617728546,0,1,Low
40,0,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,0.09999999500000024,0.34999998250000086,0.09999999500000024,0.6499999675000016,0.09999999500000024,266.9047619047619,0.49999998750000035,1,5,Medium
35,0,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0.0,0.7999999200000081,0.299999970000003,0.599999940000006,0.299999970000003,663.1818181818181,0.28571427755102063,1,3,Low
53,0,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0.57142848979593,0.9999998571428775,0.4285713673469475,0.7142856122449125,0.285714244897965,288.25,0.24528301423994314,1,5,Medium
45,0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,0.0,0.5294117335640156,0.11764705190311459,0.8823528892733594,0.11764705190311459,130.44444444444446,0.4444444345679015,1,4,Medium
32,0,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,0.33333329629630043,0.8888887901234679,0.22222219753086697,0.7777776913580343,0.33333329629630043,899.8,0.2812499912109378,1,4,Medium
29,0,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0.0,0.699999930000007,0.09999999000000101,0.8999999100000091,0.19999998000000202,392.6363636363636,0.3448275743162905,1,5,Medium
51,0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,1.9999980000020001,3066.0,0.19607842752787397,0,1,Low
58,0,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,0.9999990000010001,1673.0,0.15517241111771707,0,1,Low
40,0,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,0.16666665277777895,0.9166665902777842,0.16666665277777895,0.9166665902777842,0.2499999791666684,835.0,0.3749999906250003,1,4,Medium
34,0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0.24999993750001562,0.7499998125000469,0.7499998125000469,0.49999987500003124,0.24999993750001562,446.2,0.17647058304498286,0,4,Medium
22,0,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0.99999950000025,0.99999950000025,2.99999850000075,0.99999950000025,0.499999750000125,774.3333333333334,0.09090908677685969,0,6,Medium
27,0,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0.99999950000025,0.99999950000025,0.499999750000125,0.99999950000025,0.499999750000125,674.6666666666666,0.22222221399176983,0,6,Medium
28,0,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,0.0,0.399999920000016,0.399999920000016,0.399999920000016,0.199999960000008,452.1666666666667,0.17857142219387778,0,2,Low
57,0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0.199999960000008,0.599999880000024,0.399999920000016,0.799999840000032,0.599999880000024,1573.1666666666667,0.21052631209602962,0,2,Low
27,0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0.0,0.9999990000010001,1.9999980000020001,0.9999990000010001,0.9999990000010001,1283.0,0.037037035665294975,0,3,Low
50,0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0.799999840000032,0.799999840000032,0.99999980000004,0.799999840000032,0.99999980000004,3321.0,0.4199999916000002,1,6,Medium
41,0,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,0.11111109876543349,0.8888887901234679,0.22222219753086697,0.8888887901234679,0.11111109876543349,245.1,0.31707316299821553,1,4,Medium
30,0,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0.699999930000007,0.8999999100000091,0.19999998000000202,0.39999996000000404,0.299999970000003,856.2727272727273,0.3999999866666671,1,7,High
38,0,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0.0,0.3749999531250059,0.24999996875000394,0.8749998906250137,0.24999996875000394,965.1111111111111,0.31578946537396146,0,1,Low
